1:3981 12571 7672 917 2350 615 483 7545
0:2445 1395 2914 5690 5282 1747 5265 2900
0:740 830 2691 746 1203 1115 6802 2123
0:2445 2914 5690 1395 135 3981 120 3660
0:3981 9103 7545 9966 10605 7922 14177 9164
0:6653 1903 6028 1980 914 3760 5912 921
0:1213 453 2221 921 521 1181 2240 944
0:1090 3981 6164 2470 7170 14607 5088 755
0:1987 230 504 378 5772 172 1888 509
3:12571 7672 746 3236 2715 2472 1995 917
1:1115 2691 767 1673 672 1761 16318 7076
1:28 14 477 1200 746 380 11567 2
0:1395 2914 2445 5690 2900 9597 1401 5265
2:12571 4808 6294 11887 2712 2472 14607 10681
0:14782 767 13410 10632 16475 13301 3088 15865
0:14607 3981 11216 6294 7545 12244 5120 10681
0:1213 921 2221 2240 1203 453 521 2008
1:5152 1755 2240 1766 1177 1175 1090 6080
4:1673 3591 62 5944 977 441 446 247
0:11571 15041 16084 11701 14657 11577 16105 13911
1:14782 10632 767 16475 3088 13301 15865 13078
0:7786 1380 1903 2985 746 5690 4808 1910
0:1137 701 2159 4743 4349 1141 6953 479
1:6314 921 4197 3760 6028 4298 845 9727
1:3981 9103 7545 1264 906 8160 335 2216
2:3981 7545 9103 5034 615 7922 9966 8160
0:2593 2240 2589 971 4479 4326 8792 5400
1:5459 9271 12891 11138 11264 16045 9362 13822
0:14607 3981 5034 6314 3096 16045 4983 1090
0:5690 1395 4130 3981 9103 2914 2445 7922
1:6729 5108 1190 11538 9914 10635 845 1199
2:16045 16318 14607 16666 14782 14502 4179 15358
0:755 8721 1350 2087 4498 1398 549 8080
0:755 3981 8721 12469 9103 11091 7170 239
0:1181 1213 521 921 453 2230 944 1665
0:1673 3591 2944 5944 4805 684 3191 4518
0:281 655 2798 814 6971 430 267 283
4:2462 2489 3175 243 2794 2788 2759 4281
1:16045 4179 6359 14607 1538 15113 3839 1890
1:14715 13863 14607 14502 16520 14988 13911 16084
0:4689 426 4946 1090 5267 1181 8028 1665
0:755 1665 3414 453 17 2433 521 2235
0:7790 1700 1862 6297 731 937 6862 3064
0:7790 5570 6297 6862 937 3064 14035 633
2:746 28 8756 477 12571 11567 2691 14
1:1987 230 5772 504 176 1137 509 1888
0:7142 666 2240 888 8411 8177 1665 1203
1:15531 13863 14715 13410 14276 15263 14988 3440
2:12571 483 28 27 746 2411 2389 11887
6:7646 1115 10978 11285 7768 353 7933 11286
0:655 971 4137 814 5400 4001 953 281
0:2216 42 709 43 755 17 453 8906
0:6294 14607 12571 11216 10681 9026 10697 3981
1:7049 14607 3804 1199 14758 1005 2418 3440
1:1937 628 1673 2446 807 2164 247 767
1:12571 7672 3981 4808 746 2472 917 11887
3:453 2221 17 1213 226 521 2216 16
0:7049 1005 5161 12082 1565 772 3804 5270
1:2156 5752 4069 1700 3582 1439 3762 989
0:47 11264 1557 1631 50 205 15 16127
0:1700 1974 16045 6416 1944 9271 5977 1104
1:1755 1152 1903 914 1370 14607 1147 1379
0:1175 2240 1755 1395 1974 6257 1090 1104
2:14607 14502 16045 14715 16084 13863 15324 14988
1:2446 2087 655 628 807 1403 6437 5039
0:1203 2224 2240 2221 837 1199 2236 2227
1:2221 2235 2240 1213 4069 10065 6218 988
0:2240 1862 7790 4069 988 571 6297 3818
0:1665 9392 2240 7790 3064 937 5662 4069
4:845 14 28 15 477 1200 27 1199
1:16318 16045 4179 14607 15856 15324 15677 15358
2:830 1115 740 2691 838 8707 828 845
0:28 14 1200 477 27 2 15 22
2:15856 14715 15324 14009 16084 13863 5161 14988
0:1005 520 7049 5161 3804 1199 1673 1557
8:13786 10539 13773 4130 13663 13778 13770 12830
0:3981 9103 7545 755 5034 7170 9164 615
2:1203 1891 9392 3495 2235 2240 2166 334
2:2355 335 69 1395 1401 3981 906 2445
0:13912 10907 4604 13247 14834 14035 6177 8464
3:17 2216 226 453 335 3981 3808 3414
0:655 814 2798 281 666 283 6971 430
1:917 1395 5690 1928 7672 2472 2261 4808
1:1665 9392 1009 1891 944 4689 1181 2240
1:47 1005 205 1673 50 5161 11264 1557
2:1090 1113 1944 5312 1114 1937 3319 5243
0:917 7672 3699 28 2715 1773 4808 3016
0:1090 5088 546 426 1755 3293 2914 2489
2:4808 7672 8721 17 755 12571 917 2712
1:937 7192 7790 1069 1062 6689 11588 6297
1:11571 1673 418 1648 9432 767 4329 5503
0:1115 2691 5690 1395 740 2653 1774 3091
2:3591 4620 5977 5919 4968 6416 446 6572
0:921 1213 1203 2240 453 6231 2221 5267
1:13912 7436 1508 4604 15073 8788 7149 11221
0:888 701 1948 1919 2159 3966 1041 5413
0:1673 3591 5944 4805 4968 5919 4620 2944
4:5088 1370 2691 1090 6014 546 1755 3293
0:11798 16045 15324 10909 11256 10927 11250 6654
1:1208 1665 4689 1181 9392 1209 2433 2235
0:11571 11701 11577 14657 16084 15041 16105 15253
2:3981 9103 7922 7545 9966 10605 6541 9164
1:4179 16045 14 14607 477 15815 1200 14877
0:12526 1590 684 1538 888 501 1673 549
1:791 4179 1400 2018 16045 1479 3007 3786
1:3944 971 582 4137 4001 2878 3752 972
0:14988 13863 3440 9914 15495 14715 13911 6729
0:971 5400 954 4001 4137 972 4579 2902
0:1673 2944 767 684 3591 4518 250 4805
0:1192 2914 2240 1038 2445 1177 135 450
0:11571 15041 5437 5913 11701 418 5503 1797
1:1398 1090 755 709 549 1350 773 8721
2:2240 1665 9392 1213 2211 1194 1203 1891
0:16045 15324 14607 15856 13247 13912 10907 4179
3:3981 2489 2462 7545 9392 3660 9103 2794
3:845 4179 11538 14607 9914 1199 3440 16045
0:7810 10836 4516 10787 8477 10170 9491 10674
2:453 1213 2221 921 2240 521 5267 1203
1:701 888 1137 2159 1919 1948 4743 211
1:9103 9966 14177 10605 12842 7545 3981 13443
1:69 906 1395 1401 2355 335 2445 5690
3:709 755 2216 1350 1090 1398 549 8721
2:1937 2164 1090 5820 4958 1137 1113 13027
2:4069 988 6218 4479 2240 3582 9210 9794
0:666 128 9392 3319 1891 677 2240 1090
0:14607 845 12523 12833 2691 11538 1761 1557
0:1673 3591 1557 5919 4968 1631 1944 4620
2:1747 917 7786 1903 2445 2985 1380 746
1:13786 10539 13773 4130 13663 13778 13770 12830
0:3699 2715 5690 1928 4983 2292 3236 13194
2:1673 16045 16084 16239 4518 62 1557 5161
1:1203 2221 1104 2240 2224 1700 1213 2227
0:1937 701 534 2164 628 2446 1919 1137
0:13786 4130 10539 13773 13663 13778 13770 11100
0:7049 1005 5161 3804 1199 6041 2583 2418
0:3591 1673 5919 4620 4968 6416 5977 6063
0:1456 14607 16959 15402 888 13402 16084 13911
1:1700 1944 888 5312 2979 5259 3704 1712
0:3981 1259 1395 5690 561 6541 9103 2489
1:888 1919 1948 7142 211 2434 10921 1454
0:14607 11567 11939 4733 4444 1461 4431 4432
1:767 15267 13410 1673 13911 13863 13043 2944
0:4516 9491 8410 7169 11248 12464 8413 7810
1:1203 921 2240 453 1665 5267 944 1213
0:1009 1665 4689 2240 1208 9392 2235 1203
5:28 2411 2216 477 14 1200 226 15
1:1181 1090 3414 17 247 226 9103 3981
1:2240 2221 4604 13912 1213 7790 10907 1203
2:1557 4526 7049 1586 9773 11056 205 16239
1:1673 767 3629 869 369 2499 10681 2661
0:1005 1199 7049 3804 2418 5161 205 1538
0:2446 628 6437 807 3045 5456 10342 6021
0:9234 4179 5804 15267 10614 10525 4622 5842
0:1395 2914 4689 426 5690 1922 2445 2448
0:3981 7545 615 5034 9103 2350 7922 9164
2:3591 6416 5977 4620 5919 4968 1712 1700
0:11571 418 9432 2365 1673 1648 5503 15041
1:888 701 1919 1948 211 1454 3966 1929
0:3591 4620 5919 5977 4968 6416 446 6572
3:11571 1673 672 12523 767 418 5248 13911
2:1928 4808 5690 917 3699 4983 2715 2712
0:9103 8158 14177 1898 9966 14523 9463 3981
1:426 293 109 2293 5690 1937 10824 2711
0:4069 4479 988 2240 6218 4326 9210 3582
2:971 5400 954 4001 4137 972 4579 2902
2:11571 418 5503 5161 5108 8247 7156 12082
4:3981 9103 7545 9966 7922 8158 14177 293
1:7192 1408 1062 937 6689 6297 7790 6677
0:7786 740 3091 830 1115 1380 1903 2000
0:7049 1005 5161 3804 11571 1673 6041 14758
1:2715 4983 3981 12571 2472 3699 7672 3236
0:477 135 14 1200 917 16045 28 1955
1:446 3591 9426 5842 4622 7857 2144 10245
0:16045 14607 1903 4179 42 2365 43 12244
0:16127 1557 16165 2418 47 446 13863 7857
0:14607 16045 12244 4179 6294 6359 15113 8531
2:520 12082 5814 247 1104 5161 772 1005
0:230 1137 2159 888 1987 5772 701 504
1:1538 4179 12526 14607 10614 16045 3601 6359
0:3981 7545 9103 9966 8504 5034 7922 9164
2:1203 845 837 1199 830 8707 829 828
3:888 1137 1090 1919 2159 701 1141 2164
0:4689 1891 9392 1665 1009 2166 1181 1209
0:1673 672 684 4839 2944 767 12523 1669
0:1090 1152 1755 1937 1192 1137 1113 6257
2:446 3591 4620 9426 5919 2144 5842 445
0:3944 971 4137 582 4001 5400 972 3752
0:11571 14657 13911 13863 16084 11701 14988 15041
1:655 281 2798 814 6971 283 267 430
1:521 1181 1665 2230 944 1122 1009 1891
1:1673 767 250 2944 5467 1203 3591 684
1:12571 11887 11158 2389 12453 15071 11939 3981
7:13786 10539 13773 4130 13663 13778 13770 12830
0:4731 5920 4729 1038 2593 4370 2589 628
2:2691 10071 639 7969 28 1115 27 2470
1:2462 2216 2637 791 3981 2489 69 226
0:14988 11571 14782 15309 13863 14502 15354 14715
3:888 1919 1948 2434 211 701 1929 1454
1:1203 1192 477 1199 4068 14 15 10608
1:14782 767 10632 16475 3088 13301 15865 13078
0:11571 418 9432 1648 1673 5503 12637 10645
1:3981 6541 9103 8158 1213 483 453 2221
3:845 740 1115 2691 830 838 8707 10409
1:10555 2549 10351 11762 8490 1345 921 521
0:62 6721 1500 8906 63 42 6850 8134
1:13786 10539 13773 4130 13663 13778 13770 12830
0:767 14782 10632 3088 13078 16475 13301 15865
0:4516 9491 8410 7169 11248 7810 10170 12464
1:446 3591 5919 4620 9426 13055 7857 5842
0:4689 1181 1665 1009 1891 9392 1209 1180
2:7049 14607 3591 501 14092 4520 43 15856
0:6028 7200 3739 6080 5926 7790 6636 5912
1:845 2393 6497 3244 2388 2558 15025 6553
0:4069 3582 3762 988 1483 6218 989 5752
3:477 28 14 1200 27 2 11567 1353
0:1673 3591 5944 4805 4968 4620 2944 3191
3:5690 2715 4983 3236 1928 2292 3699 13194
1:845 3760 6314 6028 4298 9727 4197 3757
0:5690 1395 2711 5809 5807 1922 2715 5738
1:2235 4069 2216 4689 3414 3582 2166 247
0:5752 989 2167 3582 3762 4640 716 1483
0:830 740 2691 8707 1115 838 829 845
1:1987 230 504 5772 509 176 1444 1888
0:28 27 14 477 1200 15 2 485
1:4069 3582 988 3762 6218 5752 2235 989
0:888 1948 1919 7142 2434 211 701 1454
0:16318 767 15267 14607 15856 16045 4179 2944
0:3981 2462 7545 2489 14607 9103 2794 9164
1:16045 16084 14544 62 14988 16115 6721 5459
0:7786 4808 1380 2985 5690 2712 7672 3236
0:582 3944 971 2878 4137 972 3543 2240
0:845 1203 1903 2240 1192 1161 6869 9647
1:2240 1665 1009 1203 1194 944 1104 1974
3:28 14 477 1200 27 2 15 485
0:1408 571 7790 6297 10907 1409 6689 3818
0:1673 767 501 250 4520 2944 3591 684
0:10632 1673 767 1557 14782 13078 3088 13301
0:62 63 6721 1500 16115 15856 14608 47
1:767 13911 1673 2944 250 672 684 5506
0:888 701 1041 10921 1919 1948 3866 2445
0:1673 3591 767 2944 5944 4805 501 1240
1:1673 2944 16045 767 3591 16318 4518 5944
0:655 2798 281 814 2087 283 6971 4572
0:4179 14607 16045 16084 3440 14502 14988 13863
0:888 7142 1919 211 12842 3981 2434 2112
1:971 954 5400 4137 4001 972 4579 953
4:7545 3981 5034 9103 615 8160 8158 9164
2:2240 1203 2221 1213 1665 2211 2224 2235
0:1903 3091 1344 845 2041 914 5690 1451
0:16045 5267 2216 17 135 2462 226 3981
1:15197 47 13109 13410 15856 418 11264 767
4:3981 9103 9966 7922 615 7545 8158 5034
1:28 14 477 1200 11567 746 5058 16388
3:3591 1673 4968 5919 5944 4620 441 446
2:2240 1175 7790 1203 3818 1408 571 568
0:2240 418 9432 11571 1648 47 1631 1704
0:27 28 226 477 483 14 1200 17
0:767 15267 13911 3440 4329 13863 13410 16318
1:418 11571 47 15354 14988 16115 16084 1673
0:3981 1395 9103 7545 755 69 335 2914
1:1557 12526 7049 15 1586 11264 7579 205
0:1673 3591 3018 6063 446 5919 4620 4968
0:11571 418 47 2418 9432 1704 1648 12637
0:13912 7436 1508 8635 6723 4604 8643 8788
0:11571 418 14657 11701 11577 9432 15041 15512
1:17 28 2462 226 16 243 477 14607
0:2445 2914 3660 4780 135 6393 3569 240
0:14607 755 709 3981 12526 13218 8721 549
0:1152 1903 914 1090 1379 1755 1759 2750
4:7545 3981 9103 5034 9966 10605 7922 8160
0:767 13410 4329 15184 13109 1673 13043 3802
1:1200 477 28 27 14 2 485 6495
0:2715 2472 2480 3236 12571 3632 13194 3699
1:3981 9103 7545 8158 9966 7922 615 9164
7:13410 13863 14276 13911 14715 15184 15263 13320
1:11571 1673 7049 1005 5161 3629 418 12082
1:755 1090 709 1398 1350 549 773 8721
4:12571 882 2472 881 447 12055 9463 3113
2:369 483 3981 2462 226 2489 2389 243
0:4604 13912 10907 2240 13247 14834 7790 8727
0:7049 5161 5270 1005 9228 47 777 50
0:12571 4808 2712 1903 1767 746 2053 7786
2:2446 628 6437 807 2087 3045 5456 5039
0:4130 13786 10539 13773 13663 13778 13770 12830
5:3981 9103 7545 7922 9164 2445 615 5034
0:9966 9103 10605 14177 7545 3981 12842 7922
0:16045 4179 11264 47 11567 62 6721 16341
0:655 2798 814 281 283 430 6971 267
1:28 14 477 1200 27 483 2 485
0:888 1948 7142 1919 1134 211 701 2434
2:17 2216 14607 5120 10681 226 12244 369
0:10351 1345 10555 6110 8490 9000 1213 5855
1:13786 10539 13773 4130 13663 13778 13770 12830
0:426 1395 2914 1922 5690 4689 9084 8028
1:755 1919 1090 709 4689 1181 888 2216
1:3981 7545 9103 9966 5034 7922 9164 8160
1:1937 1987 230 5772 5175 504 2609 888
3:2462 2489 3175 243 2794 4281 2759 3981
0:4179 14607 16045 12244 15815 15324 15113 16318
2:5977 6416 1712 4620 5919 6572 4968 4018
2:6393 2914 2445 3660 135 4780 1919 240
2:7810 10836 10787 8477 4516 10170 5223 10674
0:10907 13912 7790 571 6297 14035 1408 13442
2:971 5400 954 4001 4137 972 4579 2902
0:230 1987 888 504 5772 2159 176 1444
1:1673 672 767 2944 12523 1669 11571 7647
0:888 1192 1090 1203 2240 1590 5259 1009
0:5570 1700 8906 3103 4179 6850 7963 42
0:655 281 2798 814 430 283 6971 267
3:888 701 1948 1041 1919 7142 5772 230
0:3981 17 2216 7545 8420 9103 2462 7170
0:13912 14035 5123 13247 10907 6653 4604 7436
1:655 281 2798 814 2087 283 430 3981
1:2637 5588 249 1538 3839 6359 521 4291
2:746 3981 6294 12571 7672 7545 14607 917
5:8906 62 1500 6850 42 6721 43 63
3:3981 7545 5034 12571 746 9103 483 7763
1:4069 3762 1483 5752 3582 989 9794 988
0:2240 1665 1974 247 1104 1009 944 2235
0:28 14 1200 477 27 2 22 1955
0:1665 1891 9392 1208 1213 3495 1203 944
0:628 5267 1665 9790 16045 1181 247 944
0:14 28 477 1200 746 11567 2 22
2:5752 989 3582 3762 4069 1483 2167 2178
0:2462 2489 5211 243 3981 4281 2216 1283
2:655 4137 971 954 953 814 4001 281
0:1700 888 4689 2596 2979 1192 1090 1831
1:2445 2914 1395 3660 135 4780 6393 5282
0:47 5161 477 10071 14 28 15856 1005
3:3981 7545 9103 5034 615 7922 9966 9164
0:971 5400 954 4001 4137 972 4579 953
0:1395 5690 9597 4808 1469 3699 1747 5265
1:14715 13863 14502 14988 16084 15531 15263 13911
1:8394 8540 8679 4435 8678 6997 561 814
0:14 11567 477 3456 28 1203 2240 1200
0:1755 1980 1090 1175 5912 1767 6653 6028
0:4069 988 2235 6218 9210 4479 9794 4326
1:2240 1203 1104 1192 520 1009 1665 2156
0:655 281 2798 814 283 2087 6971 430
1:4069 2240 988 4479 6218 2235 9210 3582
0:3125 15 1557 14 28 7579 47 7049
1:3108 9392 3100 3926 2240 4719 1181 1898
0:6204 47 10510 4194 4649 2611 1313 11341
2:888 1948 1041 10921 701 1919 211 7142
2:1400 791 755 3007 1395 709 1090 773
1:4069 3762 3582 5752 989 1439 2235 1192
0:1395 3089 1401 1130 9025 2914 2489 1903
0:666 1203 845 829 830 837 2240 1199
0:1538 3839 16045 1890 6359 4179 9579 5588
1:888 1137 701 4349 2159 4743 6953 479
0:1203 2240 1104 1974 1009 1199 2221 2224
4:2446 628 226 6437 807 3045 5456 655
1:921 1350 6231 4450 1090 5267 1538 3839
0:5267 12469 5855 10555 1345 16045 3414 755
0:7156 11571 10635 11493 5108 418 8247 1190
0:17 2216 226 3808 3414 755 4020 335
2:971 954 5400 4001 4579 4137 972 2902
0:14035 15073 13912 4604 7436 8464 13247 12316
1:628 5175 807 5772 9790 1987 655 8177
0:921 6231 1203 1444 1213 3710 1090 2008
0:521 5267 249 921 2549 1213 2462 1345
2:2446 628 6437 807 3045 5456 10342 6021
0:1199 3804 1005 3440 7049 845 5161 2418
3:2445 2914 3660 6393 135 240 4780 1395
0:1987 230 504 378 1888 172 5772 509
1:2445 3981 9977 2914 1395 3951 2900 10193
0:11571 15041 13911 14657 11701 16084 14502 13863
0:672 11571 1673 5503 4839 12523 418 684
1:16318 16045 672 15358 9854 4179 12523 1190
0:7790 10907 14035 6653 4109 6297 13912 1980
1:1673 4518 3591 16115 10397 767 2944 250
2:888 1919 701 1948 211 1454 1929 2434
1:5161 1005 7049 12082 772 1891 1671 1565
0:14782 13410 14502 15531 14715 12115 13863 13301
0:971 2589 954 5400 953 4137 2593 4001
0:16045 7810 4516 5327 12170 9491 8410 10170
0:628 14943 807 2087 534 2446 9790 15097
1:701 1948 3885 888 1919 2434 7300 3966
0:28 477 1200 14 746 2 1955 27
1:1261 369 5034 5120 2057 1858 4808 226
5:14 1200 477 28 746 2 1955 11567
1:14 477 2462 28 2489 27 2794 243
3:1673 3591 4179 5944 16045 4968 3191 4620
1:10681 12244 9026 14607 369 8531 5657 4606
0:7790 571 10907 1408 6689 6297 1175 3100
0:888 1948 2434 701 1919 211 1477 1461
0:47 6359 1538 276 1704 9579 1568 1631
1:2393 2558 845 10978 28 628 15025 6497
0:42 8906 62 43 1500 15856 1590 47
6:13863 13410 3440 14715 13911 1009 15263 15531
0:9103 9966 14177 10605 12842 7545 3981 13443
0:3981 9103 7545 9966 7922 11586 7170 8504
2:746 2691 1115 843 4808 3236 1928 1380
0:7790 1755 5926 5912 3514 1767 3739 1759
2:845 12523 1673 15025 2393 1199 5248 2418
4:1987 230 504 5772 176 172 509 1444
1:62 6721 1500 42 8906 6850 63 2620
0:13515 3981 5267 521 2803 7545 29 2462
1:672 12523 767 1673 845 1669 4839 2944
0:3591 5977 6416 4620 5919 4968 6063 6572
0:755 709 3414 549 1350 2216 8721 1398
0:14758 1538 2418 1648 7049 6359 11571 3601
0:14502 13863 14715 13410 14607 15531 15815 13911
1:5977 6416 4620 5919 3591 4968 1712 6572
0:11567 15783 28 14 746 9521 2123 1200
0:14559 15082 16341 15461 16146 4516 12614 7316
0:701 1919 2446 888 3966 1916 4676 1137
0:2221 1213 1203 921 453 2240 521 5959
2:3981 615 6347 7545 2350 5034 7922 8504
0:62 6721 6850 1500 13476 8906 63 16115
2:1203 1009 2240 1974 1104 1665 944 1090
0:16084 14502 5161 14715 14988 16386 4503 6721
2:13863 14988 14715 16084 13911 3440 15263 845
0:1181 1665 9392 1213 1891 1203 1180 1898
6:47 128 15 28 477 1673 205 14
1:4808 1903 7786 3091 2712 740 1401 1395
0:3981 7545 9103 7922 5034 6541 2489 9966
1:1673 47 10632 62 1704 42 4191 1568
0:446 247 3591 4620 9426 5842 6474 5919
0:971 5400 954 4001 972 4137 4579 2902
0:1538 3839 2728 921 1890 5588 2308 1537
0:1700 2596 1974 1203 1665 791 1400 1104
3:13410 13863 14276 14715 14988 13911 15531 15184
2:6721 62 1500 47 63 6850 11264 42
2:14177 9966 12563 9103 12842 10605 2549 3981
1:4516 9491 8410 7169 11248 12464 8413 7810
0:2240 977 1062 10907 7790 3818 1175 3775
1:3981 9103 9966 7545 7922 8504 5034 615
0:1009 2240 1203 1665 9392 1104 2211 944
0:4069 16045 1192 3762 3582 5752 1483 989
0:5977 4620 5919 6416 1712 4968 6572 3591
1:16045 11567 14502 11264 47 5459 14607 28
0:1203 2240 921 1213 1104 2221 944 453
0:3981 9103 9966 7545 7922 10605 14177 8158
4:3981 9103 7922 7545 9966 615 5034 8158
0:755 8721 709 549 17 1350 1345 1398
1:4808 2712 13534 369 12571 2261 3981 1928
0:921 1090 6314 888 5267 6231 1937 453
0:13786 10539 13773 4130 13663 13778 13770 12830
0:888 1919 1948 4247 10921 701 1929 4258
2:477 14 28 1200 483 226 27 1353
0:2446 2087 655 1403 6437 5456 628 2901
0:4069 988 6218 3582 2235 3762 1483 9794
1:1673 11571 7049 3629 1631 10608 418 1005
0:655 2798 281 814 4572 6971 283 267
1:1673 3591 5919 4620 5977 4968 6416 4018
8:13786 10539 13773 4130 13663 13778 13770 12830
1:3981 483 226 6294 17 12571 369 755
0:1590 10608 1005 205 7049 11264 6304 5161
2:4689 1395 426 5690 1209 1922 1891 1090
0:888 1192 701 2446 628 2159 534 5298
4:13863 10363 14988 13911 13410 15197 14502 14276
1:3981 7545 5034 9103 615 7922 9966 9164
0:4983 12571 3981 5120 7672 2472 2350 3236
0:14715 13863 14607 16520 15856 13410 14502 15531
3:3981 7545 9103 5034 615 7922 9966 6541
2:16045 4179 14607 135 16386 15324 16947 14502
5:226 17 28 16 453 27 2221 2411
2:17 226 2216 16 453 5267 27 3808
4:1665 1203 2240 1213 2221 944 521 2230
0:4179 7049 10608 16045 5161 1590 15856 14607
4:755 3981 7135 335 906 615 7545 9103
1:14 28 1200 477 2 27 15 6495
2:3981 2445 2914 7545 1395 5690 5282 1380
0:888 1090 666 5690 1395 561 2240 1179
0:7786 4808 1903 2985 1928 1910 1380 4080
1:1987 230 504 5772 172 180 2531 2159
1:3981 8158 7545 5690 9103 335 247 906
4:453 2216 2221 17 29 2235 4069 3414
0:2446 628 807 6437 655 2087 12330 3045
2:28 14 477 1200 11567 746 2 23
0:767 13410 4329 1673 13043 13863 3802 14276
0:4516 9491 8410 7169 11248 7810 12464 10170
2:477 27 28 14 1200 15 2 485
0:2691 1115 10071 740 838 7421 830 845
1:28 477 14 27 3981 1200 7545 5034
0:1192 4069 2240 2235 988 4326 1439 2803
0:1673 767 27 3591 250 2300 2944 1557
2:247 1009 1974 1104 1192 1181 2596 977
4:17 755 16 2216 226 2778 2038 14607
0:628 807 2446 655 12330 9790 6437 5298
2:14 1200 477 28 15 2 6495 1955
0:15041 11571 14657 11701 16084 13911 13863 14502
4:4516 9491 8410 7169 11248 12464 7810 10170
0:740 1115 2691 830 838 2470 746 8707
0:1937 1113 2164 1944 1192 1090 3319 2609
2:7763 1117 755 3981 5034 549 8721 10351
0:1903 921 4808 3699 6231 2712 914 2715
1:3981 5034 7545 615 9103 7922 8160 9966
0:3638 281 239 2798 655 814 8721 9969
1:14607 16045 4179 12526 12244 16318 1538 14264
1:13863 16084 14988 3440 13498 13911 14657 11538
0:11571 16045 1409 7049 7156 14988 15017 1408
0:888 701 230 2159 1919 1137 1987 5772
3:4649 1313 5485 5510 1301 1335 1270 1308
1:1395 5690 1922 2914 426 2448 9597 5265
2:12571 4808 6347 2350 3981 4983 2472 9671
0:5211 2216 1283 1277 906 2462 8955 17
3:2445 2914 3660 135 1395 6393 4780 240
4:2240 1203 1179 1104 9392 1192 1665 1974
0:14607 7049 47 1590 11538 3804 7579 2418
1:4516 9491 8410 7169 11248 12464 7810 8413
1:1395 69 2355 791 1401 1283 906 2637
1:3981 2489 2462 7545 9103 6541 2794 243
5:3981 7545 9103 14177 9966 10605 7763 28
2:62 16115 6721 1500 16045 63 6850 2620
3:1673 3591 2944 767 5944 4805 3191 4968
0:1038 971 954 948 4579 2589 5400 2593
2:1395 5690 1922 2914 5265 2445 9597 2711
1:11571 14657 11701 11593 13911 15041 13410 13863
2:1665 453 16 17 1181 2221 2390 1213
0:888 2434 1919 211 1755 1948 1456 4002
1:3981 9103 9966 7545 10605 7922 14177 8158
0:12453 13279 14629 11939 12571 11158 12505 14808
